slug	compliment	tweet_link	date
tom-brady	a great guy	https://twitter.com/realDonaldTrump/status/666060370692448256	2015-11-16T00:00:00Z
tom-brady	without question, the BEST quarterback!	https://twitter.com/realDonaldTrump/status/666060370692448256	2015-11-16T00:00:00Z
tom-brady	total winner	https://twitter.com/realDonaldTrump/status/828447350200926212	2017-02-06T00:00:00Z
ben-ferguson	nice comments	http://twitter.com/realDonaldTrump/status/636906893907243008	2015-08-27T00:00:00Z
tana-goertz	Great job on @CNN	https://twitter.com/realDonaldTrump/status/636740549333098496	2015-08-27T00:00:00Z
tana-goertz	great job	https://twitter.com/realDonaldTrump/status/668184376472117250	2015-11-21T00:00:00Z
tana-goertz	we are all proud of you!	https://twitter.com/realDonaldTrump/status/668184376472117250	2015-11-21T00:00:00Z
dennis-miller	You are fantastic!	https://twitter.com/realDonaldTrump/status/636601024095109120	2015-08-26T00:00:00Z
train-soldiers	Great American heroes	https://twitter.com/realDonaldTrump/status/636252027878789121	2015-08-25T00:00:00Z
washington-post	accurate and very discriptive story on my speech in Alabama last night	https://twitter.com/realDonaldTrump/status/635184411399618561	2015-08-22T00:00:00Z
washington-post	A very interesting read	https://twitter.com/realDonaldTrump/status/807589280071684096	2016-12-10T00:00:00Z
washington-post	Can't believe I finally got a good story in the @washingtonpost	https://twitter.com/realDonaldTrump/status/916620603741868032	2017-10-07T00:00:00Z
jessie-waters	great job hosting @oreillyfactor	https://twitter.com/realDonaldTrump/status/634939783257661440	2015-08-22T00:00:00Z
jessie-waters	Everybody loved it!	https://twitter.com/realDonaldTrump/status/634939783257661440	2015-08-22T00:00:00Z
jessie-waters	terrific at hosting on @FoxNews	https://twitter.com/realDonaldTrump/status/681696040458809345	2015-12-29T00:00:00Z
jessie-waters	he really gets it!	https://twitter.com/realDonaldTrump/status/681696040458809345	2015-12-29T00:00:00Z
mark-steyn	great job on @seanhannity	https://twitter.com/realDonaldTrump/status/633842111209713664	2015-08-19T00:00:00Z
mark-steyn	fantastic	http://twitter.com/realDonaldTrump/status/661770427178614784	2015-11-04T00:00:00Z
rush-limbaugh	Fantastic show, terrific guy!	https://twitter.com/realDonaldTrump/status/633340828400918532	2015-08-17T00:00:00Z
rush-limbaugh	You are truly fantastic--thanks!	https://twitter.com/realDonaldTrump/status/643856676236460032	2015-09-15T00:00:00Z
rush-limbaugh	wonderful words	https://twitter.com/realDonaldTrump/status/660163313247100929	2015-10-30T00:00:00Z
rush-limbaugh	great	https://twitter.com/realDonaldTrump/status/690682782163447808	2016-01-22T00:00:00Z
rush-limbaugh	tells it as he sees it	https://twitter.com/realDonaldTrump/status/690682782163447808	2016-01-22T00:00:00Z
rush-limbaugh	really honorable guy!	https://twitter.com/realDonaldTrump/status/690682782163447808	2016-01-22T00:00:00Z
rush-limbaugh	the guy is fantastic!	https://twitter.com/realDonaldTrump/status/692422072967020544	2016-01-27T00:00:00Z
nicole-wallace	you must be good!	https://twitter.com/realDonaldTrump/status/633286526412148736	2015-08-17T00:00:00Z
iowa-state-fair	Record crowds	https://twitter.com/realDonaldTrump/status/632675483210092544	2015-08-15T00:00:00Z
iowa-state-fair	phenomenal people	https://twitter.com/realDonaldTrump/status/632675483210092544	2015-08-15T00:00:00Z
iowa-state-fair	really enjoyed	https://twitter.com/realDonaldTrump/status/633288490021703680	2015-08-17T00:00:00Z
iowa-state-fair	The crowds, love and enthusiasm is something I will never forget	https://twitter.com/realDonaldTrump/status/633288490021703680	2015-08-17T00:00:00Z
katrina-campins	great work!	https://twitter.com/realDonaldTrump/status/630833482600742912	2015-08-10T00:00:00Z
katrina-campins	absolutely great on @CNN!	https://twitter.com/realDonaldTrump/status/636628885199814656	2015-08-26T00:00:00Z
branden-roderick	a special person	https://twitter.com/realDonaldTrump/status/630833356910010368	2015-08-10T00:00:00Z
omarosa	fantastic on television	https://twitter.com/realDonaldTrump/status/630807186663415808	2015-08-10T00:00:00Z
omarosa	a loyal friend!	https://twitter.com/realDonaldTrump/status/630807186663415808	2015-08-10T00:00:00Z
omarosa	You were great!	https://twitter.com/realDonaldTrump/status/692942626627174400	2016-01-29T00:00:00Z
kathie-gifford	an absolutely wonderful woman	https://twitter.com/realDonaldTrump/status/630795560216305664	2015-08-10T00:00:00Z
frank-gifford	Wonderful	https://twitter.com/realDonaldTrump/status/630477766547386368	2015-08-09T00:00:00Z
frank-gifford	my friend	https://twitter.com/realDonaldTrump/status/630477766547386368	2015-08-09T00:00:00Z
frank-gifford	a truly great guy!	https://twitter.com/realDonaldTrump/status/630477766547386368	2015-08-09T00:00:00Z
frank-gifford	a special and amazing person	https://twitter.com/realDonaldTrump/status/630672263751299072	2015-08-10T00:00:00Z
frank-gifford	a great guy	https://twitter.com/realDonaldTrump/status/630795560216305664	2015-08-10T00:00:00Z
bob-massi	really knows his stuff	https://twitter.com/realDonaldTrump/status/629297461920669697	2015-08-06T00:00:00Z
bob-massi	a total pro!	https://twitter.com/realDonaldTrump/status/629297461920669697	2015-08-06T00:00:00Z
judy-rankin	wonderful statements on @TrumpTurnberry	https://twitter.com/realDonaldTrump/status/628229516255698944	2015-08-03T00:00:00Z
judy-rankin	did a fabulous job on commentary	https://twitter.com/realDonaldTrump/status/628229516255698944	2015-08-03T00:00:00Z
poll	consistently great	https://twitter.com/realDonaldTrump/status/626851685986639872	2015-07-30T00:00:00Z
poll	really amazing	https://twitter.com/realDonaldTrump/status/633299285971501056	2015-08-17T00:00:00Z
poll	all first place	https://twitter.com/realDonaldTrump/status/636268706570600449	2015-08-25T00:00:00Z
poll	amazing	https://twitter.com/realDonaldTrump/status/636268706570600449	2015-08-25T00:00:00Z
poll	Very nice!	https://twitter.com/realDonaldTrump/status/659017613348098048	2015-10-27T00:00:00Z
poll	great	https://twitter.com/realDonaldTrump/status/666605421751361536	2015-11-17T00:00:00Z
poll	big leads everywhere	https://twitter.com/realDonaldTrump/status/666605421751361536	2015-11-17T00:00:00Z
poll	Great	https://twitter.com/realDonaldTrump/status/667023957367914496	2015-11-18T00:00:00Z
poll	Great	https://twitter.com/realDonaldTrump/status/693082003881775104	2016-01-29T00:00:00Z
poll	great	https://twitter.com/realDonaldTrump/status/702180291448680448	2016-02-23T00:00:00Z
poll	great	https://twitter.com/realDonaldTrump/status/719830679765270528	2016-04-12T00:00:00Z
poll	good	https://twitter.com/realDonaldTrump/status/747206160806219776	2016-06-26T00:00:00Z
poll	Great poll	https://twitter.com/realDonaldTrump/status/752618593196597248	2016-07-11T00:00:00Z
poll	Great	https://twitter.com/realDonaldTrump/status/757577508346888192	2016-07-25T00:00:00Z
poll	Great	https://twitter.com/realDonaldTrump/status/768488555828183040	2016-08-24T00:00:00Z
poll	starting to look very good	https://twitter.com/realDonaldTrump/status/768788761635356672	2016-08-25T00:00:00Z
poll	Wow!	https://twitter.com/realDonaldTrump/status/768788761635356672	2016-08-25T00:00:00Z
poll	Great poll	https://twitter.com/realDonaldTrump/status/776058538137452548	2016-09-14T00:00:00Z
poll	the polls are looking good	https://twitter.com/realDonaldTrump/status/777281927841587200	2016-09-17T00:00:00Z
poll	Great new polls!	https://twitter.com/realDonaldTrump/status/778724315244040194	2016-09-21T00:00:00Z
poll	did great in the debate polls	https://twitter.com/realDonaldTrump/status/780626558176333824	2016-09-27T00:00:00Z
poll	Great debate poll numbers	https://twitter.com/realDonaldTrump/status/780719876335894528	2016-09-27T00:00:00Z
poll	look great - thank you!	https://twitter.com/realDonaldTrump/status/785561269571026946	2016-10-10T00:00:00Z
david-brody	fantastic tonight on @CNN	https://twitter.com/realDonaldTrump/status/625868192506888192	2015-07-28T00:00:00Z
david-brody	great job on @AC360	https://twitter.com/realDonaldTrump/status/689292259276226561	2016-01-19T00:00:00Z
david-brody	very smart and kind words!	https://twitter.com/realDonaldTrump/status/689292259276226561	2016-01-19T00:00:00Z
scottie-hughes	great job	https://twitter.com/realDonaldTrump/status/625867062351687680	2015-07-28T00:00:00Z
scottie-hughes	Great energy and smarts!	https://twitter.com/realDonaldTrump/status/625867062351687680	2015-07-28T00:00:00Z
scottie-hughes	great work	https://twitter.com/realDonaldTrump/status/655004622172594176	2015-10-16T00:00:00Z
scottie-hughes	Polls are best ever!	https://twitter.com/realDonaldTrump/status/655004622172594176	2015-10-16T00:00:00Z
scottie-hughes	you were fantastic on CNN	https://twitter.com/realDonaldTrump/status/676528489105879042	2015-12-14T00:00:00Z
scottie-hughes	nice words	https://twitter.com/realDonaldTrump/status/676528489105879042	2015-12-14T00:00:00Z
womens-british-open	one of world's great golf tournaments	https://twitter.com/realDonaldTrump/status/625784624283787264	2015-07-27T00:00:00Z
trump-turnberry	one of great resorts	https://twitter.com/realDonaldTrump/status/625783437220282368	2015-07-27T00:00:00Z
trump-turnberry	GREAT	https://twitter.com/realDonaldTrump/status/626544737252704256	2015-07-30T00:00:00Z
trump-turnberry	spectacular ballroom	https://twitter.com/realDonaldTrump/status/675403252209422336	2015-12-11T00:00:00Z
trump-turnberry	great	https://twitter.com/realDonaldTrump/status/675403252209422336	2015-12-11T00:00:00Z
trump-turnberry	the worlds best after the renovation	https://twitter.com/realDonaldTrump/status/676156511039590400	2015-12-13T00:00:00Z
trump-turnberry	the worlds best	https://twitter.com/realDonaldTrump/status/738575853261574144	2016-06-03T00:00:00Z
trump-turnberry	great	https://twitter.com/realDonaldTrump/status/746145338608713728	2016-06-24T00:00:00Z
trump-turnberry	magnificent	https://twitter.com/realDonaldTrump/status/746273889160957952	2016-06-24T00:00:00Z
trump-turnberry	a big success	https://twitter.com/realDonaldTrump/status/746456564337344512	2016-06-24T00:00:00Z
trump-turnberry	came out magnificently	https://twitter.com/realDonaldTrump/status/746908869134262272	2016-06-26T00:00:00Z
scott-walker	a nice guy	https://twitter.com/realDonaldTrump/status/625128359572426752	2015-07-26T00:00:00Z
scott-walker	a very nice person	https://twitter.com/realDonaldTrump/status/646076422126223364	2015-09-21T00:00:00Z
scott-walker	has a great future	https://twitter.com/realDonaldTrump/status/646076422126223364	2015-09-21T00:00:00Z
scott-walker	such warm support	https://twitter.com/realDonaldTrump/status/755936439993589761	2016-07-21T00:00:00Z
scott-walker	Great speech!	https://twitter.com/realDonaldTrump/status/755936439993589761	2016-07-21T00:00:00Z
shawn-johnson	a true winner	https://twitter.com/realDonaldTrump/status/624976148527742978	2015-07-25T00:00:00Z
bluffton-sc	I love Bluffton	https://twitter.com/realDonaldTrump/status/624629669430738944	2015-07-24T00:00:00Z
bluffton-sc	great place	https://twitter.com/realDonaldTrump/status/624629669430738944	2015-07-24T00:00:00Z
bluffton-sc	great people	https://twitter.com/realDonaldTrump/status/624629669430738944	2015-07-24T00:00:00Z
willie-robertson	great	https://twitter.com/realDonaldTrump/status/624618921300103168	2015-07-24T00:00:00Z
willie-robertson	I’m sending out for your new book now!	https://twitter.com/realDonaldTrump/status/624618921300103168	2015-07-24T00:00:00Z
willie-robertson	a great guy	https://twitter.com/realDonaldTrump/status/649307731384487937	2015-09-30T00:00:00Z
willie-robertson	such an honor to get your endorsement	https://twitter.com/realDonaldTrump/status/690994502710874112	2016-01-23T00:00:00Z
willie-robertson	You are a fantastic guy!	https://twitter.com/realDonaldTrump/status/690994502710874112	2016-01-23T00:00:00Z
bobby-jindal	Made some excellent points	https://twitter.com/realDonaldTrump/status/624339334729191424	2015-07-23T00:00:00Z
bobby-jindal	Best Wishes	https://twitter.com/realDonaldTrump/status/624339334729191424	2015-07-23T00:00:00Z
ted-cruz	terrific on @seanhannity tonight	https://twitter.com/realDonaldTrump/status/624043819558924288	2015-07-23T00:00:00Z
ted-cruz	had a very good debate	https://twitter.com/realDonaldTrump/status/630930744983068672	2015-08-11T00:00:00Z
ted-cruz	very wise	https://twitter.com/realDonaldTrump/status/685060524548222976	2016-01-07T00:00:00Z
ted-cruz	wonderful	https://twitter.com/realDonaldTrump/status/779660413000617985	2016-09-24T00:00:00Z
ted-cruz	I greatly appreciate his support!	https://twitter.com/realDonaldTrump/status/779660413000617985	2016-09-24T00:00:00Z
zach-johnson	one of the truly great competitiors	https://twitter.com/realDonaldTrump/status/623507779798597634	2015-07-21T00:00:00Z
zach-johnson	Great going winning @OpenChampionship	https://twitter.com/realDonaldTrump/status/623507779798597634	2015-07-21T00:00:00Z
breitbart-news	much smarter than sleepy eyes @chucktodd	https://twitter.com/realDonaldTrump/status/623504689414471681	2015-07-21T00:00:00Z
breitbart-news	real reporters	https://twitter.com/realDonaldTrump/status/623504689414471681	2015-07-21T00:00:00Z
breitbart-news	So nice when media properly polices media. Thank you @BreitbartNews	https://twitter.com/realDonaldTrump/status/668088177513598976	2015-11-21T00:00:00Z
veterans	wonderful	https://twitter.com/realDonaldTrump/status/623172172966703104	2015-07-20T00:00:00Z
veterans	great	https://twitter.com/realDonaldTrump/status/692918726795104256	2016-01-29T00:00:00Z
veterans	have served this country so bravely	https://twitter.com/realDonaldTrump/status/692939547622137856	2016-01-29T00:00:00Z
veterans	of our great Vets!	https://twitter.com/realDonaldTrump/status/710989203388162050	2016-03-19T00:00:00Z
veterans	our true heroes!	https://twitter.com/realDonaldTrump/status/734114828529307648	2016-05-21T00:00:00Z
veterans	great	https://twitter.com/realDonaldTrump/status/737610159459991552	2016-05-31T00:00:00Z
veterans	they do an amazing job	https://twitter.com/realDonaldTrump/status/737689416811073536	2016-05-31T00:00:00Z
veterans	amazing	https://twitter.com/realDonaldTrump/status/773250022045548544	2016-09-06T00:00:00Z
veterans	fantastic	https://twitter.com/realDonaldTrump/status/773733162245582849	2016-09-08T00:00:00Z
veterans	Nice!	https://twitter.com/realDonaldTrump/status/773733162245582849	2016-09-08T00:00:00Z
veterans	our American heroes	https://twitter.com/realDonaldTrump/status/776842647294009344	2016-09-16T00:00:00Z
veterans	amazing	https://twitter.com/realDonaldTrump/status/821930600290521089	2017-01-19T00:00:00Z
veterans	our bravest and greatest Americans!	https://twitter.com/realDonaldTrump/status/855814859069558784	2017-04-22T00:00:00Z
veterans	We love our VETS!	https://twitter.com/realDonaldTrump/status/857931397562085376	2017-04-28T00:00:00Z
veterans	God bless your families & God bless the USA!	https://twitter.com/realDonaldTrump/status/869170351049240576	2017-05-29T00:00:00Z
veterans	we remember the courage and bravery of our troops	https://twitter.com/realDonaldTrump/status/872147965451882496	2017-06-06T00:00:00Z
veterans	GREAT VETERANS	https://twitter.com/realDonaldTrump/status/881265792700035073	2017-07-01T00:00:00Z
veterans	GREAT	https://twitter.com/realDonaldTrump/status/881373634585079808	2017-07-02T00:00:00Z
veterans	wonderful	https://twitter.com/realDonaldTrump/status/890060370861334529	2017-07-26T00:00:00Z
veterans	A grateful nation salutes you!	https://twitter.com/realDonaldTrump/status/890060370861334529	2017-07-26T00:00:00Z
veterans	GREAT	https://twitter.com/realDonaldTrump/status/893170489820151808	2017-08-03T00:00:00Z
veterans	GREAT	https://twitter.com/realDonaldTrump/status/893186623193718784	2017-08-03T00:00:00Z
veterans	brave men and women	https://twitter.com/realDonaldTrump/status/894620077634592769	2017-08-07T00:00:00Z
veterans	heroes	https://twitter.com/realDonaldTrump/status/900074005205528578	2017-08-22T00:00:00Z
veterans	Courageous Patriots	https://twitter.com/realDonaldTrump/status/912037003923005440	2017-09-24T00:00:00Z
veterans	great	https://twitter.com/realDonaldTrump/status/926580912036466690	2017-11-03T00:00:00Z
veterans	GREAT	https://twitter.com/realDonaldTrump/status/926707692395102219	2017-11-04T00:00:00Z
veterans	wonderful	https://twitter.com/realDonaldTrump/status/929320777668628480	2017-11-11T00:00:00Z
veterans	GREAT	https://twitter.com/realDonaldTrump/status/929320777668628480	2017-11-11T00:00:00Z
veterans	brave warriors	https://twitter.com/realDonaldTrump/status/938804374079459329	2017-12-07T00:00:00Z
veterans	God Bless our HEROES	https://twitter.com/realDonaldTrump/status/938804374079459329	2017-12-07T00:00:00Z
veterans	HEROES	https://twitter.com/realDonaldTrump/status/938873956345499654	2017-12-07T00:00:00Z
veterans	living witnesses to American History	https://twitter.com/realDonaldTrump/status/938873956345499654	2017-12-07T00:00:00Z
veterans	All American hearts are filled with gratitude for their service and their sacrifice	https://twitter.com/realDonaldTrump/status/938873956345499654	2017-12-07T00:00:00Z
veterans	HEROES	https://twitter.com/realDonaldTrump/status/950866561153331202	2018-01-09T00:00:00Z
mclaughlin-group	wonderful comments	https://twitter.com/realDonaldTrump/status/620627311579275264	2015-07-13T00:00:00Z
campaign-event-crowd	great crowd	https://twitter.com/realDonaldTrump/status/619881244482863105	2015-07-11T00:00:00Z
campaign-event-crowd	amazing Americans	https://twitter.com/realDonaldTrump/status/621780913161113600	2015-07-16T00:00:00Z
campaign-event-crowd	incredible event	https://twitter.com/realDonaldTrump/status/643844995892555777	2015-09-15T00:00:00Z
campaign-event-crowd	Spectacular crowd & arena!	https://twitter.com/realDonaldTrump/status/643844995892555777	2015-09-15T00:00:00Z
campaign-event-crowd	wonderful event	https://twitter.com/realDonaldTrump/status/643977361021493248	2015-09-16T00:00:00Z
campaign-event-crowd	amazing crowd and people!	https://twitter.com/realDonaldTrump/status/647573288970006528	2015-09-26T00:00:00Z
campaign-event-crowd	What a night!	https://twitter.com/realDonaldTrump/status/647573288970006528	2015-09-26T00:00:00Z
campaign-event-crowd	Had a great time	https://twitter.com/realDonaldTrump/status/650432676097302532	2015-10-03T00:00:00Z
campaign-event-crowd	a fabulous crowd of people!	https://twitter.com/realDonaldTrump/status/650432676097302532	2015-10-03T00:00:00Z
campaign-event-crowd	Love Nashville	https://twitter.com/realDonaldTrump/status/650432676097302532	2015-10-03T00:00:00Z
campaign-event-crowd	Iowa was amazing	https://twitter.com/realDonaldTrump/status/651899195700285440	2015-10-07T00:00:00Z
campaign-event-crowd	Great crowd, great people	https://twitter.com/realDonaldTrump/status/651899195700285440	2015-10-07T00:00:00Z
campaign-event-crowd	Love them!	https://twitter.com/realDonaldTrump/status/652151725189521409	2015-10-08T00:00:00Z
campaign-event-crowd	A great event	https://twitter.com/realDonaldTrump/status/652229116457033728	2015-10-08T00:00:00Z
campaign-event-crowd	Incredible crowd	https://twitter.com/realDonaldTrump/status/654455889433350144	2015-10-15T00:00:00Z
campaign-event-crowd	So much spirit and energy!	https://twitter.com/realDonaldTrump/status/654455889433350144	2015-10-15T00:00:00Z
campaign-event-crowd	A tremendous crowd of wonderful and enthusiastic people	https://twitter.com/realDonaldTrump/status/665994182973083648	2015-11-15T00:00:00Z
campaign-event-crowd	GREAT	https://twitter.com/realDonaldTrump/status/682414759942184960	2015-12-31T00:00:00Z
campaign-event-crowd	fantastic enthusiasm	https://twitter.com/realDonaldTrump/status/682414759942184960	2015-12-31T00:00:00Z
campaign-event-crowd	Record crowd	https://twitter.com/realDonaldTrump/status/682414759942184960	2015-12-31T00:00:00Z
campaign-event-crowd	so unbelievably exciting (and fun)	https://twitter.com/realDonaldTrump/status/685829999467872256	2016-01-09T00:00:00Z
campaign-event-crowd	packed houses	https://twitter.com/realDonaldTrump/status/685829999467872256	2016-01-09T00:00:00Z
campaign-event-crowd	Love it!	https://twitter.com/realDonaldTrump/status/685829999467872256	2016-01-09T00:00:00Z
campaign-event-crowd	the crowd is amazing	https://twitter.com/realDonaldTrump/status/690939641617211393	2016-01-23T00:00:00Z
campaign-event-crowd	unbelievable evening!	https://twitter.com/realDonaldTrump/status/695791084413317124	2016-02-06T00:00:00Z
campaign-event-crowd	amazing evening with an even more amazing crowd	https://twitter.com/realDonaldTrump/status/698370366369038336	2016-02-13T00:00:00Z
campaign-event-crowd	fantastic people!	https://twitter.com/realDonaldTrump/status/698370366369038336	2016-02-13T00:00:00Z
campaign-event-crowd	great afternoon	https://twitter.com/realDonaldTrump/status/711366483872522240	2016-03-20T00:00:00Z
campaign-event-crowd	great!	https://twitter.com/realDonaldTrump/status/711418254556852224	2016-03-20T00:00:00Z
campaign-event-crowd	Tremendous crowds and spirit	https://twitter.com/realDonaldTrump/status/711418254556852224	2016-03-20T00:00:00Z
campaign-event-crowd	great rally	https://twitter.com/realDonaldTrump/status/725524257883697152	2016-04-28T00:00:00Z
campaign-event-crowd	big and beautiful	https://twitter.com/realDonaldTrump/status/735465352436408320	2016-05-25T00:00:00Z
campaign-event-crowd	wonderful and magical evening	https://twitter.com/realDonaldTrump/status/735908158330130432	2016-05-26T00:00:00Z
campaign-event-crowd	Tremendous	https://twitter.com/realDonaldTrump/status/748343042994733056	2016-06-30T00:00:00Z
campaign-event-crowd	Tremendous	https://twitter.com/realDonaldTrump/status/748343042994733056	2016-06-30T00:00:00Z
campaign-event-crowd	Amazing	https://twitter.com/realDonaldTrump/status/749049896431415296	2016-07-02T00:00:00Z
campaign-event-crowd	The love and enthusiasm at two rallies was incredible	https://twitter.com/realDonaldTrump/status/759425642723246084	2016-07-30T00:00:00Z
campaign-event-crowd	great reception	https://twitter.com/realDonaldTrump/status/766616361720246272	2016-08-19T00:00:00Z
campaign-event-crowd	a great success	https://twitter.com/realDonaldTrump/status/766616361720246272	2016-08-19T00:00:00Z
campaign-event-crowd	really big crowd, great enthusiasm!	https://twitter.com/realDonaldTrump/status/767133459148054528	2016-08-20T00:00:00Z
campaign-event-crowd	very big and enthusiastic	https://twitter.com/realDonaldTrump/status/767505383430782976	2016-08-21T00:00:00Z
campaign-event-crowd	A great afternoon	https://twitter.com/realDonaldTrump/status/768561716149915648	2016-08-24T00:00:00Z
campaign-event-crowd	Great visit	https://twitter.com/realDonaldTrump/status/772170704687099904	2016-09-03T00:00:00Z
campaign-event-crowd	fantastic reception	https://twitter.com/realDonaldTrump/status/772170704687099904	2016-09-03T00:00:00Z
campaign-event-crowd	a large and wonderful crowd!	https://twitter.com/realDonaldTrump/status/772170704687099904	2016-09-03T00:00:00Z
campaign-event-crowd	The spirit of the crowd was unbelievable	https://twitter.com/realDonaldTrump/status/775492989175160836	2016-09-13T00:00:00Z
campaign-event-crowd	fantastic!	https://twitter.com/realDonaldTrump/status/776952133358751744	2016-09-17T00:00:00Z
campaign-event-crowd	Massive crowd, great people!	https://twitter.com/realDonaldTrump/status/777281927841587200	2016-09-17T00:00:00Z
campaign-event-crowd	Great job once again	https://twitter.com/realDonaldTrump/status/777908242538196992	2016-09-19T00:00:00Z
campaign-event-crowd	We are proud of them and should embrace them	https://twitter.com/realDonaldTrump/status/777908242538196992	2016-09-19T00:00:00Z
campaign-event-crowd	without them, we don't have a country!	https://twitter.com/realDonaldTrump/status/777908242538196992	2016-09-19T00:00:00Z
campaign-event-crowd	Amazing rally	https://twitter.com/realDonaldTrump/status/778027605572329472	2016-09-20T00:00:00Z
campaign-event-crowd	Amazing rally	https://twitter.com/realDonaldTrump/status/783838014363623424	2016-10-06T00:00:00Z
campaign-event-crowd	great supporters	https://twitter.com/realDonaldTrump/status/784916001783709696	2016-10-09T00:00:00Z
campaign-event-crowd	the crowd and enthusiasm was unreal!	https://twitter.com/realDonaldTrump/status/784916001783709696	2016-10-09T00:00:00Z
campaign-event-crowd	Great crowd	https://twitter.com/realDonaldTrump/status/789573953144680448	2016-10-21T00:00:00Z
campaign-event-crowd	Amazing crowd	https://twitter.com/realDonaldTrump/status/789668492480016384	2016-10-22T00:00:00Z
campaign-event-crowd	Biggest crowds ever - watch what happens!	https://twitter.com/realDonaldTrump/status/789671091182632960	2016-10-22T00:00:00Z
campaign-event-crowd	Unbelievable crowd	https://twitter.com/realDonaldTrump/status/789936850051932161	2016-10-22T00:00:00Z
campaign-event-crowd	Great afternoon!	https://twitter.com/realDonaldTrump/status/791457576030535680	2016-10-27T00:00:00Z
campaign-event-crowd	Beautiful evening	https://twitter.com/realDonaldTrump/status/791458860930392065	2016-10-27T00:00:00Z
campaign-event-crowd	incredible support	https://twitter.com/realDonaldTrump/status/794994280829952000	2016-11-05T00:00:00Z
campaign-event-crowd	Big crowd of great people expected	https://twitter.com/realDonaldTrump/status/841974528683192320	2017-03-15T00:00:00Z
campaign-event-crowd	fun!	https://twitter.com/realDonaldTrump/status/841974528683192320	2017-03-15T00:00:00Z
campaign-event-crowd	Big crowd, big energy!	https://twitter.com/realDonaldTrump/status/858343980823703553	2017-04-29T00:00:00Z
campaign-event-crowd	Great State	https://twitter.com/realDonaldTrump/status/858343980823703553	2017-04-29T00:00:00Z
campaign-event-crowd	Fantastic crowd and people	https://twitter.com/realDonaldTrump/status/858653541094879232	2017-04-30T00:00:00Z
campaign-event-crowd	amazing	https://twitter.com/realDonaldTrump/status/890162144884514820	2017-07-26T00:00:00Z
campaign-event-crowd	broke all records	https://twitter.com/realDonaldTrump/status/890162144884514820	2017-07-26T00:00:00Z
campaign-event-crowd	incredible	https://twitter.com/realDonaldTrump/status/893420123641479168	2017-08-04T00:00:00Z
campaign-event-crowd	Crowds and enthusiasm were beyond	https://twitter.com/realDonaldTrump/status/893420123641479168	2017-08-04T00:00:00Z
campaign-event-crowd	great people	https://twitter.com/realDonaldTrump/status/899945866991206400	2017-08-22T00:00:00Z
campaign-event-crowd	Beautiful turnout	https://twitter.com/realDonaldTrump/status/900225712522657792	2017-08-23T00:00:00Z
campaign-event-crowd	amazing - a packed house	https://twitter.com/realDonaldTrump/status/900346953120141312	2017-08-23T00:00:00Z
campaign-event-crowd	GREAT EVENING	https://twitter.com/realDonaldTrump/status/939475127552618496	2017-12-09T00:00:00Z
campaign-event-crowd	packed to the rafters	https://twitter.com/realDonaldTrump/status/939475127552618496	2017-12-09T00:00:00Z
campaign-event-crowd	loud, loving and really smart	https://twitter.com/realDonaldTrump/status/939475127552618496	2017-12-09T00:00:00Z
campaign-event-crowd	They definitely get what’s going on	https://twitter.com/realDonaldTrump/status/939475127552618496	2017-12-09T00:00:00Z
iran-chief-negotiator	far smarter than our reps	https://twitter.com/realDonaldTrump/status/619183330253250561	2015-07-09T00:00:00Z
mara-liasson	I greatly appreciate your fairness	https://twitter.com/realDonaldTrump/status/618786996610273280	2015-07-08T00:00:00Z
mara-liasson	Looking forward to meeting you soon	https://twitter.com/realDonaldTrump/status/618786996610273280	2015-07-08T00:00:00Z
ron-sirak	so fair this morning on @GolfChannel	https://twitter.com/realDonaldTrump/status/618780047244181505	2015-07-08T00:00:00Z
ann-coulter	great	https://twitter.com/realDonaldTrump/status/618443159547322368	2015-07-07T00:00:00Z
ann-coulter	has been amazing	https://twitter.com/realDonaldTrump/status/690908222249512960	2016-01-23T00:00:00Z
mexican-negotiators	much tougher and smarter than those of the U.S.	https://twitter.com/realDonaldTrump/status/616926822949855232	2015-07-03T00:00:00Z
mexican-negotiators	smarter than ours	https://twitter.com/realDonaldTrump/status/617857470933913600	2015-07-06T00:00:00Z
rick-perry	I like him	https://twitter.com/realDonaldTrump/status/616823652462542848	2015-07-03T00:00:00Z
rick-perry	a terrific guy	https://twitter.com/realDonaldTrump/status/642455022647812096	2015-09-11T00:00:00Z
rick-perry	I wish him well	https://twitter.com/realDonaldTrump/status/642455022647812096	2015-09-11T00:00:00Z
rick-perry	he will have a great future!	https://twitter.com/realDonaldTrump/status/642455022647812096	2015-09-11T00:00:00Z
rich-lowry	Great article	https://twitter.com/realDonaldTrump/status/616678081965752321	2015-07-02T00:00:00Z
bob-greenblatt	Very loyal guy	https://twitter.com/realDonaldTrump/status/616364960604647424	2015-07-01T00:00:00Z
anderson-cooper	so fair with your reporting & story	https://twitter.com/realDonaldTrump/status/616328900885524480	2015-07-01T00:00:00Z
anderson-cooper	Greatly appreciated!	https://twitter.com/realDonaldTrump/status/616328900885524480	2015-07-01T00:00:00Z
anderson-cooper	did an excellent job of hosting the #DemDebate	https://twitter.com/realDonaldTrump/status/654367915861520384	2015-10-14T00:00:00Z
anderson-cooper	Tough, firm, but fair	https://twitter.com/realDonaldTrump/status/654367915861520384	2015-10-14T00:00:00Z
oreilly-factor	always interesting!	https://twitter.com/realDonaldTrump/status/616016438097219585	2015-06-30T00:00:00Z
