"insult_slugs","quotes_vec","tweet","tweet_link","date"
"michael-bloomberg","Little","""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!","https://twitter.com/realDonaldTrump/status/759025610249216000",2016-07-29 13:59:42
"michael-bloomberg","never had the guts to run for president","""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!","https://twitter.com/realDonaldTrump/status/759025610249216000",2016-07-29 13:59:42
"michael-bloomberg","his last term as Mayor was a disaster!","""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!","https://twitter.com/realDonaldTrump/status/759025610249216000",2016-07-29 13:59:42
"john-allen","failed badly in his fight against ISIS","General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD #NeverHillary","https://twitter.com/realDonaldTrump/status/759024055123009536",2016-07-29 13:53:31
"john-allen","his record = BAD","General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD #NeverHillary","https://twitter.com/realDonaldTrump/status/759024055123009536",2016-07-29 13:53:31
"joe-biden","not very bright","Our not very bright Vice President, Joe Biden, just stated that I wanted to ""carpet bomb"" the enemy. Sorry Joe, that was Ted Cruz!","https://twitter.com/realDonaldTrump/status/758285141982711808",2016-07-27 12:57:20
"cory-booker","If Cory Booker is the future of the Democratic Party, they have no future!","If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself.","https://twitter.com/realDonaldTrump/status/757760973419712512",2016-07-26 02:14:29
"cory-booker","I know more about Cory than he knows about himself.","If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself.","https://twitter.com/realDonaldTrump/status/757760973419712512",2016-07-26 02:14:29
"democratic-national-convention","total mess","Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!","https://twitter.com/realDonaldTrump/status/757573051215147008",2016-07-25 13:47:45
"democratic-national-convention","the Republican Convention was far more interesting (with a much more beautiful set)","I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!","https://twitter.com/realDonaldTrump/status/758121939365982208",2016-07-27 02:08:50
"democratic-national-convention","has paid ZERO respect to the great police and law enforcement professionals","The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!","https://twitter.com/realDonaldTrump/status/758238226180083712",2016-07-27 09:50:55
"democratic-national-convention","SAD!","The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!","https://twitter.com/realDonaldTrump/status/758238226180083712",2016-07-27 09:50:55
"democratic-national-convention","Pathetic","Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic","https://twitter.com/realDonaldTrump/status/758286077400580096",2016-07-27 13:01:03
"dnc-emails","should never have been written","The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me","https://twitter.com/realDonaldTrump/status/757538729170964481",2016-07-25 11:31:22
"dnc-emails","stupid","The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me","https://twitter.com/realDonaldTrump/status/757538729170964481",2016-07-25 11:31:22
"dnc-emails","BAD JUDGEMENT","How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!","https://twitter.com/realDonaldTrump/status/757545252026712064",2016-07-25 11:57:17
"dnc-emails","really dumb","How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!","https://twitter.com/realDonaldTrump/status/757545252026712064",2016-07-25 11:57:17
"debbie-wasserman-schultz","overrated","I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!","https://twitter.com/realDonaldTrump/status/757311921095925760",2016-07-24 20:30:06
"debbie-wasserman-schultz","highly neurotic","The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!","https://twitter.com/realDonaldTrump/status/757343025983057922",2016-07-24 22:33:42
"tim-kaine","took hundreds of thousands of dollars in gifts","Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?","https://twitter.com/realDonaldTrump/status/756691116464959488",2016-07-23 03:23:15
"tim-kaine","owned by the banks","Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!","https://twitter.com/realDonaldTrump/status/756799923648102400",2016-07-23 10:35:37
"tim-kaine","in pocket of Wall Street","Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.","https://twitter.com/realDonaldTrump/status/757690132111777792",2016-07-25 21:32:59
"tim-kaine","a joke!","Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!","https://twitter.com/realDonaldTrump/status/757693383481626624",2016-07-25 21:45:54
"tim-kaine","the ANTI-DEFENSE SENATOR",".@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1","https://twitter.com/realDonaldTrump/status/783489376651137025",2016-10-05 02:09:58
"ruth-bader-ginsburg","has embarrassed all by making very dumb political statements about me","Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!","https://twitter.com/realDonaldTrump/status/753090242203283457",2016-07-13 04:54:40
"ruth-bader-ginsburg","Her mind is shot","Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!","https://twitter.com/realDonaldTrump/status/753090242203283457",2016-07-13 04:54:40
"ruth-bader-ginsburg","resign!","Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!","https://twitter.com/realDonaldTrump/status/753090242203283457",2016-07-13 04:54:40
"ruth-bader-ginsburg","an incompetent judge!","Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!","https://twitter.com/realDonaldTrump/status/753354905897668608",2016-07-13 22:26:20
"inside-politics","one hour of lies","I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!","https://twitter.com/realDonaldTrump/status/752215352122208256",2016-07-10 18:58:10
"john-king","underachieving","I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!","https://twitter.com/realDonaldTrump/status/752215352122208256",2016-07-10 18:58:10
"the-system","totally rigged & corrupt!","Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is totally rigged &amp; corrupt!","https://twitter.com/realDonaldTrump/status/749699315367612416",2016-07-03 20:20:20
"the-system","totally rigged and corrupt!","Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?","https://twitter.com/realDonaldTrump/status/749987869452828672",2016-07-04 15:26:56
"the-system","rigged","The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment.","https://twitter.com/realDonaldTrump/status/750352884106223616",2016-07-05 15:37:23
"the-system","Very very unfair!","The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment.","https://twitter.com/realDonaldTrump/status/750352884106223616",2016-07-05 15:37:23
"the-system","Rigged","FBI director said Crooked Hillary compromised our national security. No charges. Wow! #RiggedSystem","https://twitter.com/realDonaldTrump/status/750353319084843008",2016-07-05 15:39:06
"the-system","rigged","I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!","https://twitter.com/realDonaldTrump/status/750547338817638401",2016-07-06 04:30:04
"the-system","allowed Crooked Hillary to get away with 'murder'","I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!","https://twitter.com/realDonaldTrump/status/750547338817638401",2016-07-06 04:30:04
"the-system","rigged","The rigged system may have helped Hillary Clinton escape criminal charges, but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l","https://twitter.com/realDonaldTrump/status/750663349025767424",2016-07-06 12:11:03
"the-system","rigged","Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.","https://twitter.com/realDonaldTrump/status/750714064574218245",2016-07-06 15:32:35
